InventoryId,Store,Brand,Description,Size,VendorNumber,VendorName,PONumber,PODate,ReceivingDate,InvoiceDate,PayDate,PurchasePrice,Quantity,Dollars,Classification
1_HARDERSFIELD_8678,1,8678,Banfi Chianti Clsc RSV,750mL,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-04,2024-01-14,2024-02-21,9.32,36,335.52,2
19_WINTERVALE_7371,19,7371,Placido Sangiovese Primever,1.5L,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-07,2024-01-14,2024-02-21,7.14,6,42.84,2
67_EANVERNESS_23870,67,23870,Col-di-Sasso Sangiovese/Cab,750mL,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-06,2024-01-14,2024-02-21,6.16,12,73.92,2
52_GRAYCOTT_6859,52,6859,C Y Toro Frontera Chard,1.5L,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-08,2024-01-14,2024-02-21,4.69,6,28.14,2
15_WANBORNE_31200,15,31200,Banfi Rosso di Montalcino,750mL,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-07,2024-01-14,2024-02-21,11.99,12,143.88,2
76_DONCASTER_23712,76,23712,Bell'Agio Chianti Flask,750mL,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-08,2024-01-14,2024-02-21,6.8,10,68.0,2
25_CAERSHIRE_8678,25,8678,Banfi Chianti Clsc RSV,750mL,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-05,2024-01-14,2024-02-21,9.32,36,335.52,2
27_MOUNTMEND_6378,27,6378,Walnut Crest Merlot Rapel,1.5L,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-05,2024-01-14,2024-02-21,6.62,6,39.72,2
19_WINTERVALE_23712,19,23712,Bell'Agio Chianti Flask,750mL,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-07,2024-01-14,2024-02-21,6.8,12,81.6,2
66_EANVERNESS_12586,66,12586,C Y Toro Frontera Malbec,1.5L,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-08,2024-01-14,2024-02-21,4.82,6,28.92,2
50_MOUNTMEND_8232,50,8232,Riunite Lambrusco,1.5L,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-05,2024-01-14,2024-02-21,6.24,6,37.44,2
52_GRAYCOTT_37433,52,37433,C Y Toro Casillero Carmenere,750mL,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-08,2024-01-14,2024-02-21,4.32,12,51.84,2
73_DONCASTER_8678,73,8678,Banfi Chianti Clsc RSV,750mL,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-07,2024-01-14,2024-02-21,9.32,140,1304.8,2
68_SOLARIS_37926,68,37926,Five Rivers Pnt Nr,750mL,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-05,2024-01-14,2024-02-21,8.05,24,193.2,2
32_MOUNTMEND_6859,32,6859,C Y Toro Frontera Chard,1.5L,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-06,2024-01-14,2024-02-21,4.69,6,28.14,2
66_EANVERNESS_16829,66,16829,C Y Toro Gran Reserva Cab Sv,750mL,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-04,2024-01-14,2024-02-21,9.52,6,57.12,2
60_IRRAGIN_6429,60,6429,C Y Toro Frontera Svgn Bl,1.5L,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-08,2024-01-14,2024-02-21,5.8,4,23.2,2
30_CULCHETH_12586,30,12586,C Y Toro Frontera Malbec,1.5L,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-07,2024-01-14,2024-02-21,4.82,6,28.92,2
32_MOUNTMEND_37926,32,37926,Five Rivers Pnt Nr,750mL,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-08,2024-01-14,2024-02-21,8.05,12,96.6,2
76_DONCASTER_8674,76,8674,Riunite Moscato,1.5L,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-04,2024-01-14,2024-02-21,5.22,6,31.32,2
33_HORNSEY_18347,33,18347,Banfi Pnt Grigio San Angelo,750mL,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-05,2024-01-14,2024-02-21,8.58,24,205.92,2
79_BALLYMENA_10874,79,10874,Cantine Maschio Prosecco Brt,750mL,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-06,2024-01-14,2024-02-21,7.53,11,82.83,2
23_ARBINGTON_16829,23,16829,C Y Toro Gran Reserva Cab Sv,750mL,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-07,2024-01-14,2024-02-21,9.52,6,57.12,2
38_GOULCREST_8674,38,8674,Riunite Moscato,1.5L,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-06,2024-01-14,2024-02-21,5.22,2,10.44,2
55_DRY GULCH_22079,55,22079,C Y Toro Casa Diblo Cab Svgn,750mL,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-04,2024-01-14,2024-02-21,4.59,12,55.08,2
20_BREDWARDINE_18152,20,18152,Banfi Centine Mntcln Tscna,750mL,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-06,2024-01-14,2024-02-21,5.26,35,184.1,2
34_PITMERDEN_43801,34,43801,C Y Toro Frontera Cab Svgn,1.5L,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-06,2024-01-14,2024-02-21,5.84,6,35.04,2
34_PITMERDEN_31200,34,31200,Banfi Rosso di Montalcino,750mL,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-05,2024-01-14,2024-02-21,11.99,12,143.88,2
34_PITMERDEN_8790,34,8790,Bolla Valpolicella,1.5L,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-06,2024-01-14,2024-02-21,8.55,29,247.95,2
10_HORNSEY_10874,10,10874,Cantine Maschio Prosecco Brt,750mL,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-05,2024-01-14,2024-02-21,7.53,11,82.83,2
68_SOLARIS_15620,68,15620,C Y Toro Casillero Diab Malb,750mL,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-05,2024-01-14,2024-02-21,6.7,12,80.4,2
39_EASTHALLOW_6234,39,6234,C Y Toro Front Cab/Merlot,1.5L,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-04,2024-01-14,2024-02-21,4.54,6,27.24,2
49_GARIGILL_6240,49,6240,Riunite Raspberry,1.5L,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-08,2024-01-14,2024-02-21,5.36,36,192.96,2
34_PITMERDEN_19356,34,19356,C Y Toro Marques Cs Cab Svgn,750mL,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-07,2024-01-14,2024-02-21,12.25,6,73.5,2
72_HARDERSFIELD_8674,72,8674,Riunite Moscato,1.5L,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-08,2024-01-14,2024-02-21,5.22,6,31.32,2
60_IRRAGIN_8674,60,8674,Riunite Moscato,1.5L,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-04,2024-01-14,2024-02-21,5.22,6,31.32,2
58_HARTLEPOOL_22079,58,22079,C Y Toro Casa Diblo Cab Svgn,750mL,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-05,2024-01-14,2024-02-21,4.59,12,55.08,2
19_WINTERVALE_6234,19,6234,C Y Toro Front Cab/Merlot,1.5L,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-07,2024-01-14,2024-02-21,4.54,4,18.16,2
52_GRAYCOTT_8232,52,8232,Riunite Lambrusco,1.5L,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-08,2024-01-14,2024-02-21,6.24,5,31.2,2
55_DRY GULCH_20030,55,20030,Trivento Rsv Cab Malbec,750mL,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-07,2024-01-14,2024-02-21,5.19,12,62.28,2
6_GOULCREST_22194,6,22194,Placido Pinot Grigio Venezi,1.5L,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-05,2024-01-14,2024-02-21,7.48,6,44.88,2
69_MOUNTMEND_8232,69,8232,Riunite Lambrusco,1.5L,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-06,2024-01-14,2024-02-21,6.24,6,37.44,2
69_MOUNTMEND_10715,69,10715,C Y Toro Privada Rsv Casa Di,750mL,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-06,2024-01-14,2024-02-21,9.14,6,54.84,2
49_GARIGILL_8232,49,8232,Riunite Lambrusco,1.5L,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-08,2024-01-14,2024-02-21,6.24,35,218.4,2
15_WANBORNE_6240,15,6240,Riunite Raspberry,1.5L,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-07,2024-01-14,2024-02-21,5.36,6,32.16,2
76_DONCASTER_8674,76,8674,Riunite Moscato,1.5L,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-07,2024-01-14,2024-02-21,5.22,6,31.32,2
72_HARDERSFIELD_8978,72,8978,Riunite Lambrusco,3L,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-06,2024-01-14,2024-02-21,10.78,4,43.12,2
34_PITMERDEN_22903,34,22903,Banfi Sangiovese CollePino,750mL,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-06,2024-01-14,2024-02-21,5.4,27,145.8,2
9_BLACKPOOL_8678,9,8678,Banfi Chianti Clsc RSV,750mL,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-04,2024-01-14,2024-02-21,9.32,12,111.84,2
55_DRY GULCH_14279,55,14279,Movendo Moscato,750mL,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-05,2024-01-14,2024-02-21,5.22,6,31.32,2
64_CESTERFIELD_6234,64,6234,C Y Toro Front Cab/Merlot,1.5L,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-05,2024-01-14,2024-02-21,4.54,4,18.16,2
15_WANBORNE_8978,15,8978,Riunite Lambrusco,3L,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-06,2024-01-14,2024-02-21,10.78,4,43.12,2
70_KELD_18347,70,18347,Banfi Pnt Grigio San Angelo,750mL,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-08,2024-01-14,2024-02-21,8.58,36,308.88,2
34_PITMERDEN_18027,34,18027,Banfi Rosa Regale,750mL,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-04,2024-01-14,2024-02-21,9.08,24,217.92,2
73_DONCASTER_23870,73,23870,Col-di-Sasso Sangiovese/Cab,750mL,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-06,2024-01-14,2024-02-21,6.16,12,73.92,2
10_HORNSEY_8678,10,8678,Banfi Chianti Clsc RSV,750mL,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-05,2024-01-14,2024-02-21,9.32,12,111.84,2
49_GARIGILL_18152,49,18152,Banfi Centine Mntcln Tscna,750mL,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-08,2024-01-14,2024-02-21,5.26,20,105.2,2
76_DONCASTER_8678,76,8678,Banfi Chianti Clsc RSV,750mL,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-08,2024-01-14,2024-02-21,9.32,9,83.88,2
72_HARDERSFIELD_18027,72,18027,Banfi Rosa Regale,750mL,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-05,2024-01-14,2024-02-21,9.08,6,54.48,2
5_SUTTON_12586,5,12586,C Y Toro Frontera Malbec,1.5L,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-08,2024-01-14,2024-02-21,4.82,6,28.92,2
21_BALERNO_8978,21,8978,Riunite Lambrusco,3L,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-07,2024-01-14,2024-02-21,10.78,4,43.12,2
75_BARNCOMBE_8232,75,8232,Riunite Lambrusco,1.5L,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-05,2024-01-14,2024-02-21,6.24,6,37.44,2
15_WANBORNE_8978,15,8978,Riunite Lambrusco,3L,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-07,2024-01-14,2024-02-21,10.78,4,43.12,2
76_DONCASTER_15043,76,15043,Cuvee Aurora Rose Sparkling,750mL,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-04,2024-01-14,2024-02-21,15.75,6,94.5,2
49_GARIGILL_10874,49,10874,Cantine Maschio Prosecco Brt,750mL,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-04,2024-01-14,2024-02-21,7.53,12,90.36,2
56_BEGGAR'S HOLE_8232,56,8232,Riunite Lambrusco,1.5L,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-05,2024-01-14,2024-02-21,6.24,6,37.44,2
9_BLACKPOOL_23079,9,23079,Bolla Torr'Alta Veronese Ros,750mL,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-06,2024-01-14,2024-02-21,10.06,6,60.36,2
74_PAENTMARWY_8978,74,8978,Riunite Lambrusco,3L,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-06,2024-01-14,2024-02-21,10.78,4,43.12,2
76_DONCASTER_16829,76,16829,C Y Toro Gran Reserva Cab Sv,750mL,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-04,2024-01-14,2024-02-21,9.52,12,114.24,2
76_DONCASTER_18152,76,18152,Banfi Centine Mntcln Tscna,750mL,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-04,2024-01-14,2024-02-21,5.26,34,178.84,2
9_BLACKPOOL_10874,9,10874,Cantine Maschio Prosecco Brt,750mL,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-04,2024-01-14,2024-02-21,7.53,12,90.36,2
69_MOUNTMEND_8678,69,8678,Banfi Chianti Clsc RSV,750mL,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-08,2024-01-14,2024-02-21,9.32,9,83.88,2
49_GARIGILL_18347,49,18347,Banfi Pnt Grigio San Angelo,750mL,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-08,2024-01-14,2024-02-21,8.58,60,514.8,2
31_HORNSEY_14279,31,14279,Movendo Moscato,750mL,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-05,2024-01-14,2024-02-21,5.22,6,31.32,2
20_BREDWARDINE_8678,20,8678,Banfi Chianti Clsc RSV,750mL,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-06,2024-01-14,2024-02-21,9.32,12,111.84,2
55_DRY GULCH_18152,55,18152,Banfi Centine Mntcln Tscna,750mL,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-07,2024-01-14,2024-02-21,5.26,10,52.6,2
9_BLACKPOOL_18027,9,18027,Banfi Rosa Regale,750mL,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-06,2024-01-14,2024-02-21,9.08,6,54.48,2
68_SOLARIS_8790,68,8790,Bolla Valpolicella,1.5L,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-05,2024-01-14,2024-02-21,8.55,6,51.3,2
66_EANVERNESS_16829,66,16829,C Y Toro Gran Reserva Cab Sv,750mL,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-06,2024-01-14,2024-02-21,9.52,12,114.24,2
34_PITMERDEN_31200,34,31200,Banfi Rosso di Montalcino,750mL,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-06,2024-01-14,2024-02-21,11.99,12,143.88,2
41_LARNWICK_8978,41,8978,Riunite Lambrusco,3L,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-05,2024-01-14,2024-02-21,10.78,4,43.12,2
54_GUTHRAM_8678,54,8678,Banfi Chianti Clsc RSV,750mL,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-08,2024-01-14,2024-02-21,9.32,83,773.56,2
15_WANBORNE_18347,15,18347,Banfi Pnt Grigio San Angelo,750mL,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-07,2024-01-14,2024-02-21,8.58,11,94.38,2
20_BREDWARDINE_37735,20,37735,Walnut Crest Vnto Pnt Grigio,1.5L,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-06,2024-01-14,2024-02-21,7.58,6,45.48,2
19_WINTERVALE_18347,19,18347,Banfi Pnt Grigio San Angelo,750mL,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-07,2024-01-14,2024-02-21,8.58,11,94.38,2
10_HORNSEY_8232,10,8232,Riunite Lambrusco,1.5L,516,BANFI PRODUCTS CORP        ,8208,2023-12-27,2024-01-05,2024-01-14,2024-02-21,6.24,6,37.44,2
69_MOUNTMEND_3079,69,3079,Devils Spring Vodka,750mL,2396,BLACK PRINCE DISTILLERY INC,8209,2023-12-27,2024-01-06,2024-01-15,2024-02-13,10.21,12,122.52,1
73_DONCASTER_3079,73,3079,Devils Spring Vodka,750mL,2396,BLACK PRINCE DISTILLERY INC,8209,2023-12-27,2024-01-07,2024-01-15,2024-02-13,10.21,12,122.52,1
76_DONCASTER_3079,76,3079,Devils Spring Vodka,750mL,2396,BLACK PRINCE DISTILLERY INC,8209,2023-12-27,2024-01-04,2024-01-15,2024-02-13,10.21,12,122.52,1
68_SOLARIS_3079,68,3079,Devils Spring Vodka,750mL,2396,BLACK PRINCE DISTILLERY INC,8209,2023-12-27,2024-01-05,2024-01-15,2024-02-13,10.21,12,122.52,1
6_GOULCREST_46508,6,46508,Crane Lake Pnt Grigio Cal,1.5L,1003,BRONCO WINE COMPANY        ,8250,2023-12-30,2024-01-08,2024-01-15,2024-02-22,5.95,6,35.7,2
6_GOULCREST_42439,6,42439,Crane Lake Chard Cal,1.5L,1003,BRONCO WINE COMPANY        ,8250,2023-12-30,2024-01-08,2024-01-15,2024-02-22,6.16,6,36.96,2
6_GOULCREST_42436,6,42436,Crane Lake Cab Svgn Cal,750mL,1003,BRONCO WINE COMPANY        ,8250,2023-12-30,2024-01-08,2024-01-15,2024-02-22,2.62,12,31.44,2
38_GOULCREST_1231,38,1231,Jack Daniels No 7 Black,375mL,1128,BROWN-FORMAN CORP          ,8210,2023-12-27,2024-01-05,2024-01-15,2024-02-25,9.48,22,208.56,1
64_CESTERFIELD_44712,64,44712,Sonoma-Cutrer Chard Sonoma,750mL,1128,BROWN-FORMAN CORP          ,8210,2023-12-27,2024-01-07,2024-01-15,2024-02-25,13.79,12,165.48,2
27_MOUNTMEND_2015,27,2015,Jack Daniels Tennessee Honey,750mL,1128,BROWN-FORMAN CORP          ,8210,2023-12-27,2024-01-05,2024-01-15,2024-02-25,18.1,12,217.2,1
59_CLAETHORPES_1231,59,1231,Jack Daniels No 7 Black,375mL,1128,BROWN-FORMAN CORP          ,8210,2023-12-27,2024-01-05,2024-01-15,2024-02-25,9.48,23,218.04,1
38_GOULCREST_3314,38,3314,El Jimador Blanco Tequila,1.75L,1128,BROWN-FORMAN CORP          ,8210,2023-12-27,2024-01-08,2024-01-15,2024-02-25,19.28,5,96.4,1
32_MOUNTMEND_5297,32,5297,Southern Comfort,750mL,1128,BROWN-FORMAN CORP          ,8210,2023-12-27,2024-01-05,2024-01-15,2024-02-25,10.76,9,96.84,1
11_CARDEND_1220,11,1220,Woodford Reserve Bourbon,750mL,1128,BROWN-FORMAN CORP          ,8210,2023-12-27,2024-01-05,2024-01-15,2024-02-25,21.89,12,262.68,1
59_CLAETHORPES_1232,59,1232,Jack Daniels No 7 Black,750mL,1128,BROWN-FORMAN CORP          ,8210,2023-12-27,2024-01-05,2024-01-15,2024-02-25,15.93,23,366.39,1
21_BALERNO_1232,21,1232,Jack Daniels No 7 Black,750mL,1128,BROWN-FORMAN CORP          ,8210,2023-12-27,2024-01-05,2024-01-15,2024-02-25,15.93,23,366.39,1
53_HILLFAR_1545,53,1545,Gentleman Jack,750mL,1128,BROWN-FORMAN CORP          ,8210,2023-12-27,2024-01-04,2024-01-15,2024-02-25,19.42,12,233.04,1
67_EANVERNESS_1545,67,1545,Gentleman Jack,750mL,1128,BROWN-FORMAN CORP          ,8210,2023-12-27,2024-01-07,2024-01-15,2024-02-25,19.42,12,233.04,1
73_DONCASTER_26949,73,26949,Sonoma-Cutrer Chard RRV,750mL,1128,BROWN-FORMAN CORP          ,8210,2023-12-27,2024-01-04,2024-01-15,2024-02-25,15.53,12,186.36,2
53_HILLFAR_5297,53,5297,Southern Comfort,750mL,1128,BROWN-FORMAN CORP          ,8210,2023-12-27,2024-01-06,2024-01-15,2024-02-25,10.76,12,129.12,1
68_SOLARIS_1789,68,1789,Jack Daniels Tennesse Fire,750mL,1128,BROWN-FORMAN CORP          ,8210,2023-12-27,2024-01-05,2024-01-15,2024-02-25,17.16,12,205.92,1
48_NORFOLK_1595,48,1595,Gentleman Jack,375mL,1128,BROWN-FORMAN CORP          ,8210,2023-12-27,2024-01-05,2024-01-15,2024-02-25,10.93,12,131.16,1
1_HARDERSFIELD_1789,1,1789,Jack Daniels Tennesse Fire,750mL,1128,BROWN-FORMAN CORP          ,8210,2023-12-27,2024-01-04,2024-01-15,2024-02-25,17.16,12,205.92,1
48_NORFOLK_1220,48,1220,Woodford Reserve Bourbon,750mL,1128,BROWN-FORMAN CORP          ,8210,2023-12-27,2024-01-07,2024-01-15,2024-02-25,21.89,6,131.34,1
38_GOULCREST_1233,38,1233,Jack Daniels No 7 Black,1.75L,1128,BROWN-FORMAN CORP          ,8210,2023-12-27,2024-01-05,2024-01-15,2024-02-25,26.27,45,1182.15,1
25_CAERSHIRE_2518,25,2518,Woodford Reserve Double Oak,750mL,1128,BROWN-FORMAN CORP          ,8210,2023-12-27,2024-01-05,2024-01-15,2024-02-25,36.49,6,218.94,1
60_IRRAGIN_1789,60,1789,Jack Daniels Tennesse Fire,750mL,1128,BROWN-FORMAN CORP          ,8210,2023-12-27,2024-01-04,2024-01-15,2024-02-25,17.16,12,205.92,1
1_HARDERSFIELD_1220,1,1220,Woodford Reserve Bourbon,750mL,1128,BROWN-FORMAN CORP          ,8210,2023-12-27,2024-01-04,2024-01-15,2024-02-25,21.89,12,262.68,1
15_WANBORNE_5197,15,5197,Southern Comfort,375mL,1128,BROWN-FORMAN CORP          ,8210,2023-12-27,2024-01-06,2024-01-15,2024-02-25,5.75,22,126.5,1
53_HILLFAR_5299,53,5299,Southern Comfort,1.75L,1128,BROWN-FORMAN CORP          ,8210,2023-12-27,2024-01-08,2024-01-15,2024-02-25,15.26,5,76.3,1
67_EANVERNESS_8283,67,8283,Korbel X Dry,1.5L,1128,BROWN-FORMAN CORP          ,8210,2023-12-27,2024-01-05,2024-01-15,2024-02-25,18.79,6,112.74,2
43_WOLFORD_5299,43,5299,Southern Comfort,1.75L,1128,BROWN-FORMAN CORP          ,8210,2023-12-27,2024-01-06,2024-01-15,2024-02-25,15.26,6,91.56,1
48_NORFOLK_1231,48,1231,Jack Daniels No 7 Black,375mL,1128,BROWN-FORMAN CORP          ,8210,2023-12-27,2024-01-07,2024-01-15,2024-02-25,9.48,24,227.52,1
15_WANBORNE_12227,15,12227,Korbel Sweet Rose,750mL,1128,BROWN-FORMAN CORP          ,8210,2023-12-27,2024-01-06,2024-01-15,2024-02-25,8.44,15,126.6,2
72_HARDERSFIELD_1789,72,1789,Jack Daniels Tennesse Fire,750mL,1128,BROWN-FORMAN CORP          ,8210,2023-12-27,2024-01-06,2024-01-15,2024-02-25,17.16,12,205.92,1
36_LEWES_1231,36,1231,Jack Daniels No 7 Black,375mL,1128,BROWN-FORMAN CORP          ,8210,2023-12-27,2024-01-07,2024-01-15,2024-02-25,9.48,23,218.04,1
23_ARBINGTON_1770,23,1770,Jack Daniels Tennessee Fire,1.75L,1128,BROWN-FORMAN CORP          ,8210,2023-12-27,2024-01-07,2024-01-15,2024-02-25,26.42,36,951.12,1
68_SOLARIS_1233,68,1233,Jack Daniels No 7 Black,1.75L,1128,BROWN-FORMAN CORP          ,8210,2023-12-27,2024-01-06,2024-01-15,2024-02-25,26.27,40,1050.8,1
38_GOULCREST_1770,38,1770,Jack Daniels Tennessee Fire,1.75L,1128,BROWN-FORMAN CORP          ,8210,2023-12-27,2024-01-05,2024-01-15,2024-02-25,26.42,5,132.1,1
47_PELLA'S WISH_8910,47,8910,Finlandia Vodka,50mL,1128,BROWN-FORMAN CORP          ,8210,2023-12-27,2024-01-05,2024-01-15,2024-02-25,0.77,12,9.24,1
34_PITMERDEN_1955,34,1955,Jack Daniels Tennessee Honey,375mL,1128,BROWN-FORMAN CORP          ,8210,2023-12-27,2024-01-04,2024-01-15,2024-02-25,9.62,23,221.26,1
14_BROMWICH_5296,14,5296,Southern Comfort 100 Proof,1.75L,1128,BROWN-FORMAN CORP          ,8210,2023-12-27,2024-01-04,2024-01-15,2024-02-25,21.01,6,126.06,1
63_SWORDBREAK_5299,63,5299,Southern Comfort,1.75L,1128,BROWN-FORMAN CORP          ,8210,2023-12-27,2024-01-05,2024-01-15,2024-02-25,15.26,6,91.56,1
15_WANBORNE_2143,15,2143,Canadian Mist,1.75L,1128,BROWN-FORMAN CORP          ,8210,2023-12-27,2024-01-07,2024-01-15,2024-02-25,10.07,8,80.56,1
41_LARNWICK_44712,41,44712,Sonoma-Cutrer Chard Sonoma,750mL,1128,BROWN-FORMAN CORP          ,8210,2023-12-27,2024-01-05,2024-01-15,2024-02-25,13.79,12,165.48,2
76_DONCASTER_5299,76,5299,Southern Comfort,1.75L,1128,BROWN-FORMAN CORP          ,8210,2023-12-27,2024-01-07,2024-01-15,2024-02-25,15.26,4,61.04,1
55_DRY GULCH_12227,55,12227,Korbel Sweet Rose,750mL,1128,BROWN-FORMAN CORP          ,8210,2023-12-27,2024-01-05,2024-01-15,2024-02-25,8.44,15,126.6,2
67_EANVERNESS_15314,67,15314,Korbel Sweet Cuvee,750mL,1128,BROWN-FORMAN CORP          ,8210,2023-12-27,2024-01-05,2024-01-15,2024-02-25,8.96,15,134.4,2
54_GUTHRAM_1465,54,1465,Woodford Rsv Bourbon,375mL,1128,BROWN-FORMAN CORP          ,8210,2023-12-27,2024-01-08,2024-01-15,2024-02-25,11.02,12,132.24,1
72_HARDERSFIELD_1789,72,1789,Jack Daniels Tennesse Fire,750mL,1128,BROWN-FORMAN CORP          ,8210,2023-12-27,2024-01-08,2024-01-15,2024-02-25,17.16,54,926.64,1
67_EANVERNESS_8288,67,8288,Korbel Brut,750mL,1128,BROWN-FORMAN CORP          ,8210,2023-12-27,2024-01-05,2024-01-15,2024-02-25,7.94,45,357.3,2
43_WOLFORD_1233,43,1233,Jack Daniels No 7 Black,1.75L,1128,BROWN-FORMAN CORP          ,8210,2023-12-27,2024-01-06,2024-01-15,2024-02-25,26.27,17,446.59,1
64_CESTERFIELD_2143,64,2143,Canadian Mist,1.75L,1128,BROWN-FORMAN CORP          ,8210,2023-12-27,2024-01-07,2024-01-15,2024-02-25,10.07,6,60.42,1
66_EANVERNESS_1955,66,1955,Jack Daniels Tennessee Honey,375mL,1128,BROWN-FORMAN CORP          ,8210,2023-12-27,2024-01-06,2024-01-15,2024-02-25,9.62,23,221.26,1
53_HILLFAR_5296,53,5296,Southern Comfort 100 Proof,1.75L,1128,BROWN-FORMAN CORP          ,8210,2023-12-27,2024-01-04,2024-01-15,2024-02-25,21.01,6,126.06,1
